filepaths,age,gender,race
./data/UTKFace\2_1_2_20170109191828204.jpg.chip.jpg,0,1,2
./data/UTKFace\1_1_2_20161219154612988.jpg.chip.jpg,0,1,2
./data/UTKFace\4_0_2_20161219194118187.jpg.chip.jpg,0,0,2
./data/UTKFace\9_1_0_20170109204249427.jpg.chip.jpg,0,1,0
./data/UTKFace\1_1_3_20161220143350174.jpg.chip.jpg,0,1,3
./data/UTKFace\6_1_0_20170109192722064.jpg.chip.jpg,0,1,0
./data/UTKFace\1_1_3_20161220220216145.jpg.chip.jpg,0,1,3
./data/UTKFace\7_1_0_20170109193140411.jpg.chip.jpg,0,1,0
./data/UTKFace\1_0_3_20161219225252688.jpg.chip.jpg,0,0,3
./data/UTKFace\3_0_2_20161219161700237.jpg.chip.jpg,0,0,2
./data/UTKFace\4_1_2_20161219162031294.jpg.chip.jpg,0,1,2
./data/UTKFace\8_1_0_20170109205303856.jpg.chip.jpg,0,1,0
./data/UTKFace\8_1_2_20170109203442372.jpg.chip.jpg,0,1,2
./data/UTKFace\8_0_0_20170110220124291.jpg.chip.jpg,0,0,0
./data/UTKFace\3_0_4_20161221193406126.jpg.chip.jpg,0,0,4
./data/UTKFace\1_1_3_20161219224458872.jpg.chip.jpg,0,1,3
./data/UTKFace\2_0_2_20161219202530668.jpg.chip.jpg,0,0,2
./data/UTKFace\1_1_0_20170109191142050.jpg.chip.jpg,0,1,0
./data/UTKFace\4_0_3_20161220145148791.jpg.chip.jpg,0,0,3
./data/UTKFace\5_0_3_20161220222940507.jpg.chip.jpg,0,0,3
./data/UTKFace\1_1_0_20170109194433758.jpg.chip.jpg,0,1,0
./data/UTKFace\2_1_3_20161219225310256.jpg.chip.jpg,0,1,3
./data/UTKFace\3_1_0_20170109194406804.jpg.chip.jpg,0,1,0
./data/UTKFace\2_1_3_20161219224729352.jpg.chip.jpg,0,1,3
./data/UTKFace\1_0_1_20170110213700642.jpg.chip.jpg,0,0,1
./data/UTKFace\5_1_2_20161219204056708.jpg.chip.jpg,0,1,2
./data/UTKFace\1_1_3_20161219225657032.jpg.chip.jpg,0,1,3
./data/UTKFace\8_1_0_20170109204756399.jpg.chip.jpg,0,1,0
./data/UTKFace\3_1_2_20161219162739430.jpg.chip.jpg,0,1,2
./data/UTKFace\8_1_0_20170109203429413.jpg.chip.jpg,0,1,0
./data/UTKFace\5_0_0_20170110212701465.jpg.chip.jpg,0,0,0
./data/UTKFace\8_1_4_20170109201742209.jpg.chip.jpg,0,1,4
./data/UTKFace\4_1_2_20161219195305787.jpg.chip.jpg,0,1,2
./data/UTKFace\5_1_0_20170117184912795.jpg.chip.jpg,0,1,0
./data/UTKFace\1_0_0_20161219154724341.jpg.chip.jpg,0,0,0
./data/UTKFace\1_0_2_20161219212444782.jpg.chip.jpg,0,0,2
./data/UTKFace\1_0_2_20161219155759221.jpg.chip.jpg,0,0,2
./data/UTKFace\4_1_4_20161221200021608.jpg.chip.jpg,0,1,4
./data/UTKFace\2_0_2_20161219201235452.jpg.chip.jpg,0,0,2
./data/UTKFace\3_1_0_20170109191801408.jpg.chip.jpg,0,1,0
./data/UTKFace\1_1_4_20161221201957481.jpg.chip.jpg,0,1,4
./data/UTKFace\1_0_2_20161219203156557.jpg.chip.jpg,0,0,2
./data/UTKFace\2_1_4_20170103205810354.jpg.chip.jpg,0,1,4
./data/UTKFace\1_0_3_20161219225357184.jpg.chip.jpg,0,0,3
./data/UTKFace\3_1_3_20161220220619722.jpg.chip.jpg,0,1,3
./data/UTKFace\2_1_2_20161219151225811.jpg.chip.jpg,0,1,2
./data/UTKFace\1_0_3_20161220220036937.jpg.chip.jpg,0,0,3
./data/UTKFace\1_0_2_20161219160951502.jpg.chip.jpg,0,0,2
./data/UTKFace\7_0_0_20170110215612275.jpg.chip.jpg,0,0,0
./data/UTKFace\7_1_4_20161221193125000.jpg.chip.jpg,0,1,4
./data/UTKFace\9_0_0_20170110221701052.jpg.chip.jpg,0,0,0
./data/UTKFace\1_0_0_20161219140627985.jpg.chip.jpg,0,0,0
./data/UTKFace\7_0_0_20170110215635827.jpg.chip.jpg,0,0,0
./data/UTKFace\2_1_3_20161219225435504.jpg.chip.jpg,0,1,3
./data/UTKFace\6_0_2_20161219192348922.jpg.chip.jpg,0,0,2
./data/UTKFace\1_0_2_20170117195243732.jpg.chip.jpg,0,0,2
./data/UTKFace\2_0_0_20161219204329404.jpg.chip.jpg,0,0,0
./data/UTKFace\2_1_2_20161219211923782.jpg.chip.jpg,0,1,2
./data/UTKFace\1_0_3_20161219225116535.jpg.chip.jpg,0,0,3
./data/UTKFace\1_0_2_20161219162817126.jpg.chip.jpg,0,0,2
./data/UTKFace\5_0_3_20161220220253921.jpg.chip.jpg,0,0,3
./data/UTKFace\9_1_0_20170109204449076.jpg.chip.jpg,0,1,0
./data/UTKFace\1_0_3_20161220142921293.jpg.chip.jpg,0,0,3
./data/UTKFace\2_0_0_20170110212802305.jpg.chip.jpg,0,0,0
./data/UTKFace\3_1_2_20161219151933763.jpg.chip.jpg,0,1,2
./data/UTKFace\1_1_2_20161219220631367.jpg.chip.jpg,0,1,2
./data/UTKFace\3_1_0_20161219205155700.jpg.chip.jpg,0,1,0
./data/UTKFace\5_0_0_20170110213615044.jpg.chip.jpg,0,0,0
./data/UTKFace\1_1_3_20161219225247616.jpg.chip.jpg,0,1,3
./data/UTKFace\4_0_3_20161220220726266.jpg.chip.jpg,0,0,3
./data/UTKFace\1_0_2_20161219155854085.jpg.chip.jpg,0,0,2
./data/UTKFace\1_0_1_20170110213649083.jpg.chip.jpg,0,0,1
./data/UTKFace\2_0_2_20161219141147608.jpg.chip.jpg,0,0,2
./data/UTKFace\6_1_4_20161221193543388.jpg.chip.jpg,0,1,4
./data/UTKFace\1_1_4_20161221200207440.jpg.chip.jpg,0,1,4
./data/UTKFace\8_0_0_20170103210815996.jpg.chip.jpg,0,0,0
./data/UTKFace\4_1_4_20161223230120250.jpg.chip.jpg,0,1,4
./data/UTKFace\7_0_1_20170110224720024.jpg.chip.jpg,0,0,1
./data/UTKFace\6_1_0_20170109193725492.jpg.chip.jpg,0,1,0
./data/UTKFace\2_1_0_20170109191548450.jpg.chip.jpg,0,1,0
./data/UTKFace\5_1_0_20170109192440854.jpg.chip.jpg,0,1,0
./data/UTKFace\8_1_0_20170109201705598.jpg.chip.jpg,0,1,0
./data/UTKFace\2_0_2_20161219160919734.jpg.chip.jpg,0,0,2
./data/UTKFace\4_1_2_20161219153752980.jpg.chip.jpg,0,1,2
./data/UTKFace\1_1_3_20161220143345775.jpg.chip.jpg,0,1,3
./data/UTKFace\1_1_0_20170109193015973.jpg.chip.jpg,0,1,0
./data/UTKFace\8_1_0_20170109202908046.jpg.chip.jpg,0,1,0
./data/UTKFace\3_1_0_20170109194634188.jpg.chip.jpg,0,1,0
./data/UTKFace\1_0_3_20161219225900970.jpg.chip.jpg,0,0,3
./data/UTKFace\4_1_2_20161219162913078.jpg.chip.jpg,0,1,2
./data/UTKFace\3_0_3_20161219230515152.jpg.chip.jpg,0,0,3
./data/UTKFace\1_1_2_20161219221253335.jpg.chip.jpg,0,1,2
./data/UTKFace\8_1_3_20170104222431175.jpg.chip.jpg,0,1,3
./data/UTKFace\1_0_2_20161219203650636.jpg.chip.jpg,0,0,2
./data/UTKFace\1_0_0_20170117133107124.jpg.chip.jpg,0,0,0
./data/UTKFace\2_0_0_20170110212710755.jpg.chip.jpg,0,0,0
./data/UTKFace\4_0_4_20161221202651241.jpg.chip.jpg,0,0,4
./data/UTKFace\4_1_4_20161223232228388.jpg.chip.jpg,0,1,4
./data/UTKFace\1_1_4_20161221200103831.jpg.chip.jpg,0,1,4
./data/UTKFace\3_1_1_20170109190807350.jpg.chip.jpg,0,1,1
./data/UTKFace\8_1_0_20161220223020578.jpg.chip.jpg,0,1,0
./data/UTKFace\4_0_0_20170110213500051.jpg.chip.jpg,0,0,0
./data/UTKFace\5_1_0_20170109191942666.jpg.chip.jpg,0,1,0
./data/UTKFace\1_0_2_20161219140913256.jpg.chip.jpg,0,0,2
./data/UTKFace\1_0_2_20161219200048084.jpg.chip.jpg,0,0,2
./data/UTKFace\8_0_0_20170110215609467.jpg.chip.jpg,0,0,0
./data/UTKFace\1_0_2_20161219161428895.jpg.chip.jpg,0,0,2
./data/UTKFace\1_1_0_20170109194456866.jpg.chip.jpg,0,1,0
./data/UTKFace\1_1_3_20161219225245716.jpg.chip.jpg,0,1,3
./data/UTKFace\5_1_3_20161220221527498.jpg.chip.jpg,0,1,3
./data/UTKFace\1_0_2_20161219162758303.jpg.chip.jpg,0,0,2
./data/UTKFace\1_0_1_20161219160115237.jpg.chip.jpg,0,0,1
./data/UTKFace\8_1_0_20170109203303253.jpg.chip.jpg,0,1,0
./data/UTKFace\8_0_0_20170103200436055.jpg.chip.jpg,0,0,0
./data/UTKFace\5_1_0_20170116211929173.jpg.chip.jpg,0,1,0
./data/UTKFace\1_1_2_20161219211701334.jpg.chip.jpg,0,1,2
./data/UTKFace\3_1_0_20170109192746527.jpg.chip.jpg,0,1,0
./data/UTKFace\1_0_2_20161219221816327.jpg.chip.jpg,0,0,2
./data/UTKFace\1_1_4_20161221195027223.jpg.chip.jpg,0,1,4
./data/UTKFace\1_1_3_20161220220534186.jpg.chip.jpg,0,1,3
./data/UTKFace\6_1_0_20170109193911170.jpg.chip.jpg,0,1,0
./data/UTKFace\1_1_0_20170109193120893.jpg.chip.jpg,0,1,0
./data/UTKFace\4_0_2_20170103210552842.jpg.chip.jpg,0,0,2
./data/UTKFace\8_1_0_20170109205031725.jpg.chip.jpg,0,1,0
./data/UTKFace\1_1_0_20161219205022813.jpg.chip.jpg,0,1,0
./data/UTKFace\5_0_2_20170109193500519.jpg.chip.jpg,0,0,2
./data/UTKFace\1_1_2_20161219155627605.jpg.chip.jpg,0,1,2
./data/UTKFace\2_0_2_20161219190009084.jpg.chip.jpg,0,0,2
./data/UTKFace\1_0_3_20161219225242908.jpg.chip.jpg,0,0,3
./data/UTKFace\7_1_4_20170103212641884.jpg.chip.jpg,0,1,4
./data/UTKFace\7_1_0_20170109204120279.jpg.chip.jpg,0,1,0
./data/UTKFace\6_1_1_20170109193902904.jpg.chip.jpg,0,1,1
./data/UTKFace\3_0_2_20161219190020899.jpg.chip.jpg,0,0,2
./data/UTKFace\5_0_2_20161219192452267.jpg.chip.jpg,0,0,2
./data/UTKFace\1_0_3_20161220223100579.jpg.chip.jpg,0,0,3
./data/UTKFace\2_1_3_20161219204319508.jpg.chip.jpg,0,1,3
./data/UTKFace\8_1_0_20170109202859958.jpg.chip.jpg,0,1,0
./data/UTKFace\4_1_4_20161220223001930.jpg.chip.jpg,0,1,4
./data/UTKFace\1_1_3_20161219225945416.jpg.chip.jpg,0,1,3
./data/UTKFace\3_1_3_20161219224605961.jpg.chip.jpg,0,1,3
./data/UTKFace\5_1_0_20170109193857919.jpg.chip.jpg,0,1,0
./data/UTKFace\2_0_2_20161219212013262.jpg.chip.jpg,0,0,2
./data/UTKFace\2_1_2_20161219211133165.jpg.chip.jpg,0,1,2
./data/UTKFace\1_0_2_20161219153658004.jpg.chip.jpg,0,0,2
./data/UTKFace\3_0_0_20170110213243664.jpg.chip.jpg,0,0,0
./data/UTKFace\2_1_2_20170103213340236.jpg.chip.jpg,0,1,2
./data/UTKFace\1_1_0_20161220142938007.jpg.chip.jpg,0,1,0
./data/UTKFace\1_0_3_20161220220110553.jpg.chip.jpg,0,0,3
./data/UTKFace\1_0_2_20161219153457308.jpg.chip.jpg,0,0,2
./data/UTKFace\1_1_2_20161219193510436.jpg.chip.jpg,0,1,2
./data/UTKFace\5_0_0_20170110225205577.jpg.chip.jpg,0,0,0
./data/UTKFace\5_0_1_20170110213713440.jpg.chip.jpg,0,0,1
./data/UTKFace\8_0_2_20170103175549207.jpg.chip.jpg,0,0,2
./data/UTKFace\3_0_1_20170110213755346.jpg.chip.jpg,0,0,1
./data/UTKFace\1_0_2_20161219155857576.jpg.chip.jpg,0,0,2
./data/UTKFace\2_1_1_20170109190549164.jpg.chip.jpg,0,1,1
./data/UTKFace\1_0_2_20161219153318900.jpg.chip.jpg,0,0,2
./data/UTKFace\8_1_4_20170109202753127.jpg.chip.jpg,0,1,4
./data/UTKFace\3_0_0_20170110213628669.jpg.chip.jpg,0,0,0
./data/UTKFace\2_0_1_20170110213721101.jpg.chip.jpg,0,0,1
./data/UTKFace\2_0_2_20161219203047420.jpg.chip.jpg,0,0,2
./data/UTKFace\9_0_0_20170110220413289.jpg.chip.jpg,0,0,0
./data/UTKFace\1_1_2_20161219200230867.jpg.chip.jpg,0,1,2
./data/UTKFace\1_0_3_20161219225845336.jpg.chip.jpg,0,0,3
./data/UTKFace\4_0_1_20170104010848776.jpg.chip.jpg,0,0,1
./data/UTKFace\8_1_3_20170104222705308.jpg.chip.jpg,0,1,3
./data/UTKFace\9_0_0_20170110224351698.jpg.chip.jpg,0,0,0
./data/UTKFace\1_1_4_20161221193732358.jpg.chip.jpg,0,1,4
./data/UTKFace\8_1_0_20170109205028805.jpg.chip.jpg,0,1,0
./data/UTKFace\1_1_0_20170110212647258.jpg.chip.jpg,0,1,0
./data/UTKFace\2_1_2_20161220144859447.jpg.chip.jpg,0,1,2
./data/UTKFace\4_1_4_20170103210349522.jpg.chip.jpg,0,1,4
./data/UTKFace\6_1_3_20161220222552857.jpg.chip.jpg,0,1,3
./data/UTKFace\2_1_4_20161221202243153.jpg.chip.jpg,0,1,4
./data/UTKFace\4_0_2_20170110225135002.jpg.chip.jpg,0,0,2
./data/UTKFace\1_1_0_20170109194142307.jpg.chip.jpg,0,1,0
./data/UTKFace\5_1_0_20170109194115394.jpg.chip.jpg,0,1,0
./data/UTKFace\2_1_3_20161219225825224.jpg.chip.jpg,0,1,3
./data/UTKFace\1_1_3_20161219225015272.jpg.chip.jpg,0,1,3
./data/UTKFace\1_1_0_20170103213335661.jpg.chip.jpg,0,1,0
./data/UTKFace\7_1_0_20170109201641541.jpg.chip.jpg,0,1,0
./data/UTKFace\7_1_1_20170112211336710.jpg.chip.jpg,0,1,1
./data/UTKFace\1_0_0_20170109193440113.jpg.chip.jpg,0,0,0
./data/UTKFace\6_1_4_20170103214752366.jpg.chip.jpg,0,1,4
./data/UTKFace\9_0_0_20170110225030430.jpg.chip.jpg,0,0,0
./data/UTKFace\8_0_0_20170110215618155.jpg.chip.jpg,0,0,0
./data/UTKFace\4_1_0_20170109192742824.jpg.chip.jpg,0,1,0
./data/UTKFace\3_0_4_20161221193723542.jpg.chip.jpg,0,0,4
./data/UTKFace\2_1_4_20161221200558048.jpg.chip.jpg,0,1,4
./data/UTKFace\2_1_2_20161219204458116.jpg.chip.jpg,0,1,2
./data/UTKFace\1_1_0_20170109193717283.jpg.chip.jpg,0,1,0
./data/UTKFace\2_1_2_20161219203838084.jpg.chip.jpg,0,1,2
./data/UTKFace\2_0_2_20161219203844252.jpg.chip.jpg,0,0,2
./data/UTKFace\1_0_4_20161221195857728.jpg.chip.jpg,0,0,4
./data/UTKFace\3_1_4_20161221192709141.jpg.chip.jpg,0,1,4
./data/UTKFace\2_0_2_20161219141647272.jpg.chip.jpg,0,0,2
./data/UTKFace\1_0_2_20161219204024196.jpg.chip.jpg,0,0,2
./data/UTKFace\6_1_0_20170104005857767.jpg.chip.jpg,0,1,0
./data/UTKFace\8_1_0_20170109204818624.jpg.chip.jpg,0,1,0
./data/UTKFace\7_0_4_20170103205144794.jpg.chip.jpg,0,0,4
./data/UTKFace\9_0_0_20170110224837718.jpg.chip.jpg,0,0,0
./data/UTKFace\1_0_2_20161219161919870.jpg.chip.jpg,0,0,2
./data/UTKFace\2_0_0_20161219154008997.jpg.chip.jpg,0,0,0
./data/UTKFace\1_1_3_20161220145219616.jpg.chip.jpg,0,1,3
./data/UTKFace\5_0_4_20170103210509634.jpg.chip.jpg,0,0,4
./data/UTKFace\1_0_0_20170110212601951.jpg.chip.jpg,0,0,0
./data/UTKFace\7_0_0_20170110215534588.jpg.chip.jpg,0,0,0
./data/UTKFace\1_0_2_20161219201331164.jpg.chip.jpg,0,0,2
./data/UTKFace\3_0_0_20170110211507718.jpg.chip.jpg,0,0,0
./data/UTKFace\2_1_2_20161219162237149.jpg.chip.jpg,0,1,2
./data/UTKFace\9_1_0_20170109202813775.jpg.chip.jpg,0,1,0
./data/UTKFace\1_0_0_20170110212712576.jpg.chip.jpg,0,0,0
./data/UTKFace\8_1_0_20170109203450522.jpg.chip.jpg,0,1,0
./data/UTKFace\1_1_0_20170109194131667.jpg.chip.jpg,0,1,0
./data/UTKFace\4_1_0_20170109192031317.jpg.chip.jpg,0,1,0
./data/UTKFace\3_1_2_20161219155423541.jpg.chip.jpg,0,1,2
./data/UTKFace\3_1_0_20161219154514612.jpg.chip.jpg,0,1,0
./data/UTKFace\9_0_0_20170110220005370.jpg.chip.jpg,0,0,0
./data/UTKFace\4_1_2_20161219190303315.jpg.chip.jpg,0,1,2
./data/UTKFace\2_1_2_20161219211617551.jpg.chip.jpg,0,1,2
./data/UTKFace\2_1_2_20161219202547820.jpg.chip.jpg,0,1,2
./data/UTKFace\2_1_4_20161221203029673.jpg.chip.jpg,0,1,4
./data/UTKFace\2_0_2_20161219162438366.jpg.chip.jpg,0,0,2
./data/UTKFace\5_0_0_20170110213625162.jpg.chip.jpg,0,0,0
./data/UTKFace\1_0_3_20161220144712431.jpg.chip.jpg,0,0,3
./data/UTKFace\1_0_3_20161219230642504.jpg.chip.jpg,0,0,3
./data/UTKFace\1_0_4_20161221203008320.jpg.chip.jpg,0,0,4
./data/UTKFace\8_1_0_20170103200353070.jpg.chip.jpg,0,1,0
./data/UTKFace\1_1_2_20161219155811293.jpg.chip.jpg,0,1,2
./data/UTKFace\6_0_3_20161220145409927.jpg.chip.jpg,0,0,3
./data/UTKFace\3_1_4_20170103212108940.jpg.chip.jpg,0,1,4
./data/UTKFace\1_0_2_20161219200503284.jpg.chip.jpg,0,0,2
./data/UTKFace\3_1_4_20161221192845405.jpg.chip.jpg,0,1,4
./data/UTKFace\7_1_0_20170109200858883.jpg.chip.jpg,0,1,0
./data/UTKFace\1_0_2_20161219142409225.jpg.chip.jpg,0,0,2
./data/UTKFace\1_0_0_20161220220239129.jpg.chip.jpg,0,0,0
./data/UTKFace\8_0_0_20170110220246250.jpg.chip.jpg,0,0,0
./data/UTKFace\1_1_2_20161219154531437.jpg.chip.jpg,0,1,2
./data/UTKFace\1_0_4_20170103202412648.jpg.chip.jpg,0,0,4
./data/UTKFace\3_1_2_20161219195341196.jpg.chip.jpg,0,1,2
./data/UTKFace\1_1_3_20161220145435951.jpg.chip.jpg,0,1,3
./data/UTKFace\1_0_3_20161219225303736.jpg.chip.jpg,0,0,3
./data/UTKFace\1_1_2_20161219205048452.jpg.chip.jpg,0,1,2
./data/UTKFace\4_0_0_20170110213033450.jpg.chip.jpg,0,0,0
./data/UTKFace\8_1_0_20170109201654441.jpg.chip.jpg,0,1,0
./data/UTKFace\2_1_4_20170103202812009.jpg.chip.jpg,0,1,4
./data/UTKFace\1_1_0_20170109191449860.jpg.chip.jpg,0,1,0
./data/UTKFace\5_1_3_20161219230446729.jpg.chip.jpg,0,1,3
./data/UTKFace\7_0_0_20170110215321996.jpg.chip.jpg,0,0,0
./data/UTKFace\7_0_0_20170110225232046.jpg.chip.jpg,0,0,0
./data/UTKFace\1_1_1_20170109191256746.jpg.chip.jpg,0,1,1
./data/UTKFace\3_0_2_20161219154525565.jpg.chip.jpg,0,0,2
./data/UTKFace\3_1_0_20161219230026848.jpg.chip.jpg,0,1,0
./data/UTKFace\2_0_2_20161219142258121.jpg.chip.jpg,0,0,2
./data/UTKFace\8_0_0_20170110215642859.jpg.chip.jpg,0,0,0
./data/UTKFace\6_0_0_20170110215531428.jpg.chip.jpg,0,0,0
./data/UTKFace\7_0_2_20161219191327451.jpg.chip.jpg,0,0,2
./data/UTKFace\1_0_4_20161221202601354.jpg.chip.jpg,0,0,4
./data/UTKFace\2_1_2_20161219195825228.jpg.chip.jpg,0,1,2
./data/UTKFace\2_0_4_20170103204813658.jpg.chip.jpg,0,0,4
./data/UTKFace\1_0_2_20161219203105373.jpg.chip.jpg,0,0,2
./data/UTKFace\2_0_4_20161221195155711.jpg.chip.jpg,0,0,4
./data/UTKFace\5_0_0_20170103205053570.jpg.chip.jpg,0,0,0
./data/UTKFace\4_0_4_20161221202233593.jpg.chip.jpg,0,0,4
./data/UTKFace\7_1_2_20161219141129768.jpg.chip.jpg,0,1,2
./data/UTKFace\2_1_2_20161219151404675.jpg.chip.jpg,0,1,2
./data/UTKFace\7_0_0_20170110225109143.jpg.chip.jpg,0,0,0
./data/UTKFace\9_0_4_20170110215354740.jpg.chip.jpg,0,0,4
./data/UTKFace\2_0_0_20170103202801736.jpg.chip.jpg,0,0,0
./data/UTKFace\4_0_3_20170119180525502.jpg.chip.jpg,0,0,3
./data/UTKFace\1_1_3_20161220220214417.jpg.chip.jpg,0,1,3
./data/UTKFace\3_0_0_20170110212855714.jpg.chip.jpg,0,0,0
./data/UTKFace\1_1_0_20170109194511600.jpg.chip.jpg,0,1,0
./data/UTKFace\1_0_2_20161219203325644.jpg.chip.jpg,0,0,2
./data/UTKFace\1_0_2_20161219220503943.jpg.chip.jpg,0,0,2
./data/UTKFace\1_0_2_20161219212535950.jpg.chip.jpg,0,0,2
./data/UTKFace\1_1_3_20161220144704959.jpg.chip.jpg,0,1,3
./data/UTKFace\1_0_2_20161219153151084.jpg.chip.jpg,0,0,2
./data/UTKFace\4_1_2_20161219204902988.jpg.chip.jpg,0,1,2
./data/UTKFace\1_0_4_20161221202558993.jpg.chip.jpg,0,0,4
./data/UTKFace\3_1_3_20161220220625842.jpg.chip.jpg,0,1,3
./data/UTKFace\4_0_2_20170110220021011.jpg.chip.jpg,0,0,2
./data/UTKFace\5_0_0_20170110215956675.jpg.chip.jpg,0,0,0
./data/UTKFace\3_1_4_20161221193144389.jpg.chip.jpg,0,1,4
./data/UTKFace\9_0_0_20170110225344511.jpg.chip.jpg,0,0,0
./data/UTKFace\2_1_4_20170103213149252.jpg.chip.jpg,0,1,4
./data/UTKFace\4_0_0_20170109191458548.jpg.chip.jpg,0,0,0
./data/UTKFace\1_1_2_20161219205821918.jpg.chip.jpg,0,1,2
./data/UTKFace\4_1_4_20161221193352350.jpg.chip.jpg,0,1,4
./data/UTKFace\1_1_1_20170109194654049.jpg.chip.jpg,0,1,1
./data/UTKFace\5_1_0_20170109202322291.jpg.chip.jpg,0,1,0
./data/UTKFace\1_0_2_20161219204653181.jpg.chip.jpg,0,0,2
./data/UTKFace\2_1_4_20170103213208251.jpg.chip.jpg,0,1,4
./data/UTKFace\1_0_3_20161219225121728.jpg.chip.jpg,0,0,3
./data/UTKFace\1_1_4_20161221192837420.jpg.chip.jpg,0,1,4
./data/UTKFace\1_0_2_20161219163559031.jpg.chip.jpg,0,0,2
./data/UTKFace\3_0_2_20161219192725995.jpg.chip.jpg,0,0,2
./data/UTKFace\1_0_3_20161220145416255.jpg.chip.jpg,0,0,3
./data/UTKFace\7_1_1_20170113000913057.jpg.chip.jpg,0,1,1
./data/UTKFace\1_1_2_20161219162419463.jpg.chip.jpg,0,1,2
./data/UTKFace\1_1_2_20161219161741126.jpg.chip.jpg,0,1,2
./data/UTKFace\3_1_0_20170109191351622.jpg.chip.jpg,0,1,0
./data/UTKFace\1_0_2_20161219221751759.jpg.chip.jpg,0,0,2
./data/UTKFace\6_1_2_20161219192033227.jpg.chip.jpg,0,1,2
./data/UTKFace\1_1_0_20170109192244272.jpg.chip.jpg,0,1,0
./data/UTKFace\2_1_2_20161219222030167.jpg.chip.jpg,0,1,2
./data/UTKFace\2_0_0_20170110213128362.jpg.chip.jpg,0,0,0
./data/UTKFace\2_1_2_20161219151414451.jpg.chip.jpg,0,1,2
./data/UTKFace\8_1_0_20170109202314510.jpg.chip.jpg,0,1,0
./data/UTKFace\8_1_0_20170109204605797.jpg.chip.jpg,0,1,0
./data/UTKFace\2_0_2_20161219195037083.jpg.chip.jpg,0,0,2
./data/UTKFace\1_0_0_20170110212857171.jpg.chip.jpg,0,0,0
./data/UTKFace\9_0_1_20170110215449668.jpg.chip.jpg,0,0,1
./data/UTKFace\2_1_0_20170109194017380.jpg.chip.jpg,0,1,0
./data/UTKFace\1_0_2_20161219212929702.jpg.chip.jpg,0,0,2
./data/UTKFace\3_1_0_20170109191511657.jpg.chip.jpg,0,1,0
./data/UTKFace\1_1_4_20170117192625477.jpg.chip.jpg,0,1,4
./data/UTKFace\1_0_0_20170110213403723.jpg.chip.jpg,0,0,0
./data/UTKFace\1_0_0_20170110213448015.jpg.chip.jpg,0,0,0
./data/UTKFace\1_1_0_20170109192051442.jpg.chip.jpg,0,1,0
./data/UTKFace\8_1_0_20170109204418516.jpg.chip.jpg,0,1,0
./data/UTKFace\2_1_2_20161219155720461.jpg.chip.jpg,0,1,2
./data/UTKFace\1_0_2_20161219155850477.jpg.chip.jpg,0,0,2
./data/UTKFace\1_0_2_20161219222749039.jpg.chip.jpg,0,0,2
./data/UTKFace\3_1_2_20161219151448835.jpg.chip.jpg,0,1,2
./data/UTKFace\6_1_0_20170104010034799.jpg.chip.jpg,0,1,0
./data/UTKFace\8_1_0_20170109205109678.jpg.chip.jpg,0,1,0
./data/UTKFace\1_0_2_20161219154354285.jpg.chip.jpg,0,0,2
./data/UTKFace\1_0_0_20170109194450082.jpg.chip.jpg,0,0,0
./data/UTKFace\8_0_1_20170114025855492.jpg.chip.jpg,0,0,1
./data/UTKFace\9_0_1_20170110225103801.jpg.chip.jpg,0,0,1
./data/UTKFace\1_0_1_20170110213113882.jpg.chip.jpg,0,0,1
./data/UTKFace\3_0_0_20170110213730328.jpg.chip.jpg,0,0,0
./data/UTKFace\1_0_3_20161219225820704.jpg.chip.jpg,0,0,3
./data/UTKFace\1_1_2_20161219201159932.jpg.chip.jpg,0,1,2
./data/UTKFace\3_1_2_20161219155533269.jpg.chip.jpg,0,1,2
./data/UTKFace\3_1_2_20161219140825328.jpg.chip.jpg,0,1,2
./data/UTKFace\5_1_0_20170109193145120.jpg.chip.jpg,0,1,0
./data/UTKFace\1_1_3_20161220220536274.jpg.chip.jpg,0,1,3
./data/UTKFace\7_0_0_20170110215645684.jpg.chip.jpg,0,0,0
./data/UTKFace\3_1_0_20170109190802410.jpg.chip.jpg,0,1,0
./data/UTKFace\4_1_4_20170103210522819.jpg.chip.jpg,0,1,4
./data/UTKFace\2_1_4_20161221202842353.jpg.chip.jpg,0,1,4
./data/UTKFace\8_1_0_20170109200841548.jpg.chip.jpg,0,1,0
./data/UTKFace\7_1_0_20170109204841362.jpg.chip.jpg,0,1,0
./data/UTKFace\8_1_0_20170109201053203.jpg.chip.jpg,0,1,0
./data/UTKFace\1_0_4_20161221192552629.jpg.chip.jpg,0,0,4
./data/UTKFace\1_1_0_20161219190725427.jpg.chip.jpg,0,1,0
./data/UTKFace\5_1_0_20170109193957869.jpg.chip.jpg,0,1,0
./data/UTKFace\1_1_0_20170109190811756.jpg.chip.jpg,0,1,0
./data/UTKFace\7_1_0_20170109204800702.jpg.chip.jpg,0,1,0
./data/UTKFace\5_1_3_20161219224922904.jpg.chip.jpg,0,1,3
./data/UTKFace\4_0_2_20161219140938368.jpg.chip.jpg,0,0,2
./data/UTKFace\1_0_2_20161219161944926.jpg.chip.jpg,0,0,2
./data/UTKFace\4_1_0_20170109190928456.jpg.chip.jpg,0,1,0
./data/UTKFace\1_0_4_20170103210731970.jpg.chip.jpg,0,0,4
./data/UTKFace\1_0_0_20170110213438385.jpg.chip.jpg,0,0,0
./data/UTKFace\1_1_3_20161219225515600.jpg.chip.jpg,0,1,3
